TSid,dataSetName,PAGES 2k ID,iso2kUI,archiveType,pub1_citeKey,pub1_authors,pub1_Year,pub1_DOI,pub1_citation,pub2_citeKey,pub2_authors,pub2_Year,pub2_DOI,pub2_citation,dataPub1_author,dataPub1_citeKey,dataPub1_institution,dataPub1_pubYear,dataPub1_title,dataPub1_type,dataPub1_url,lat,long,elevation,sitename,minYear,maxYear,variableName,units,description,paleoDataNotes,measurementMaterial,measurementMaterialDetail,Has chronology data,Has paleo depth data,climateVariable,climateVariableDetail,seasonality,direction,basis,isotopeInterpretation1_equilibriumEvidence,isotopeInterpretation1_inferredMaterial,sensorIntegrationTime,sensorIntegrationTimeBasis,sensorintegrationTimeUncertainty,sensorIntegrationTimeUncertaintyType,sensorIntegrationTimeUnits,chronologyIntegrationTime,chronologyIntegrationTimeBasis,chronologyIntegrationTimeUncertainty,chronologyIntegrationTimeUncertaintyType,chronologyIntegrationTimeUnits,isotopeInterpretation1_basis,isotopeInterpretation1_coefficient,isotopeInterpretation1_direction,isotopeInterpretation1_fraction,isotopeInterpretation1_mathematicalRelation,isotopeInterpretation1_name,isotopeInterpretation1_rank,isotopeInterpretation1_seasonality,isotopeInterpretation2_basis,isotopeInterpretation2_coefficient,isotopeInterpretation2_direction,isotopeInterpretation2_fraction,isotopeInterpretation2_mathematicalRelation,isotopeInterpretation2_name,isotopeInterpretation2_rank,isotopeInterpretation2_seasonality,isotopeInterpretation3_basis,isotopeInterpretation3_coefficient,isotopeInterpretation3_direction,isotopeInterpretation3_fraction,isotopeInterpretation3_mathematicalRelation,isotopeInterpretation3_name,isotopeInterpretation3_rank,isotopeInterpretation3_seasonality,QC comments,QC Certification,Iso2k primary timeseries for dataset,link to lipdverse,QC notes from Hackathon #2 (and initials),Iso2k QC certification (INITIALS)
LS10STSP,LS10STSP,,,lake sediment,,"St. Amour, Natalie A. , Hammarlund, Dan , Edwards, Thomas W.D. , Wolfe, BRENT B.",2010,10.1111/j.1502-3885.2010.00169.x,,,,,,,,,,,,,,63.12,12.32,887,Lake Spaime,,,d18O,permil,cellulose,; archiveType changed - was originally Lake sediment (LS),cellulose,,1,1,NAO index,d18Op,,increase,,"Unfortunately, neither of these cellulose-inferred lakewater d18O records extends to the present, which precludes direct linking with time series of modern lakewater d18O measurements",lake water,,,,,,,,,,,"Data from surface waters sampled in the area (Fig. 3B) reveal evaporative enrichment in some lakes consistent with the predicted LEL, whereas data from Lake Spa? ime are strictly constrained to the LMWL, with an average composition identical to that of local groundwater.",,positive,,linear,P_isotope,1,,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS10STSP.html,missing integrationTime units. -BK,
LS10WRNA01a,LS10WRNA,,,lake sediment,,"Wrozyna, Claudia , Frenzel, Peter , Steeb, Philip , Zhu, Liping , van Geldern, Robert , Mackensen, Andreas , Schwalb, Antje",2010,10.1016/j.quaint.2008.12.010,,,,,,,,,,,,,,30.7252,90.6066,4718,Nam Co,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),ostracod,L. sinensis,0,1,Precipitation amount,Southern Tibet,,decrease,Consistent with other records (eg Zhu et al. 2005),,lake water,,,,,,,,,,,"(Holmes, 1996; Schwalb, 2003; Holmes et al., 2007).",,negative,,,I_E,1,,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS10WRNA.html,missing integrationTime units. -BK,
LS10ZHHU01a,LS10ZHHU,,,lake sediment,,"Zhao, Cheng , Yu, Zicheng , Zhao, Yan , Ito, Emi , Kodama, Kenneth P. , Chen, Fahu",2010,10.1007/s10933-010-9469-6,,,,,,,,,,,,,,37.2908,96.8838,2817,Hurleg Lake,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),ostracod,and mollusk,1,1,changes in monsoon intensity.,Qaidam Basin,,decrease,Consistent with other records,,lake water,,,,,,,,,chronological; resolution; isotope effects caused by different carbonate phases,Years,,,negative,,,I_E,1,,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS10ZHHU.html,missing integrationTime units. -BK,
LS11ANSE,LS11ANSE,,,lake sediment,,"Anderson, Lesleigh , Finney, Bruce P. , Shapley, Mark D.",2011,10.1016/j.quascirev.2011.01.005,,,,,,,,,,,,,,62.2,-136.4,520,Seven mile,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,< 32 um,1,1,effective moisture/evaporation,Aleutian Low/westerly storm trajectories,Summer,Increase,D18O variations reflect changing water balance between groudwater inflow and water loss by evaporation (wet-dry cycles).High effective moisture supports more westerly storm trajectories and increased moisture delivery to the central Interior Yukon.,,lake water,,,,,,20,,,chronological,Years,"Recent observations of lake-water d18O, lake level, river discharge, and climate variations, suggest that changes in regional effective moisture (precipitation minus evaporation) are reflected by the lakes hydrologic balance. The observations indicate that the lake is currently 18O-enriched by summer evaporation and that during years of increased precipitation, when groundwater inflow rates to the lake increase, lakewater d18O values decrease.",,negative,,,P_E,1,Summer,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11ANSE.html,,
LS11BACH,LS11BACH,,,lake sediment,,"Barker, P. A. , Hurrell, E. R. , Leng, M. J. , Wolff, C. , Cocquyt, C. , Sloane, H. J. , Verschuren, D.",2011,10.1130/G32419.1,,,,,,,,,,,,,,3.32,37.7,880,Challa,,,d18O,permil,silica,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),diatom,,0,1,,,,,,,lake water,,,,,,,,,,,"Therefore, the Challa ?18Odiatom record is tuned to the underlying processes of local precipitation and, especially, seasonal evaporative losses from the lake surface, only modifi ed by small temperature effects.",,negative,,,P_E,1,,"An adjustment of ?0.2?/�C increases d18Odiatom by 1? from 25 ka to 16 ka and by 0.5? during the late-glacial period and Younger Dryas, values still less than that during the late Holocene (Fig. 3).",0.2 per mil/degrees C,negative,<12.5%,,T_air,2,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11BACH.html,Check symbols in isotopeInterpretation2 section (GF); missing IntegrationTime units. -BK,
LS11BIPU01a,LS11BIPU,,,lake sediment,,"Bird, Broxton W. , Abbott, Mark B. , Rodbell, Donald T. , Vuille, Mathias",2011,10.1016/j.epsl.2011.08.040,,,,,,,,,,,,,,-10.7,-76.06,4300,Laguna Pumacocha,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,<63 µm,1,1,d18O precipitation,primarily controlled by intensity of South America summer monsoon,December - March (monsoon season),decrease,d18O.precipitation over tropical South America controlled by Raleigh-type fractionation (see Vuille & Werner 2005),modern d18O.lakewater and d18O.calcite identical within error,lake water,,,,,,,,,,,exclusion of all other possible influencing processes (see Bird et al. 2011),,positive,,,P_isotope,1,,,,,minor influence,,T_lake,2,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11BIPU.html,missing integrationTime units. -BK,
LS11KOMA01A,LS11KOMA,,,lake sediment,,"Konecky, Bronwen L. , Russell, James M. , Johnson, Thomas C. , Brown, Erik T. , Berke, Melissa A. , Werne, Josef P. , Huang, Yongsong",2011,10.1016/j.epsl.2011.10.020,,,,,,,,,,,,,,-10.0183,34.1878,,Lake Malawi,,,dD,permil,terrestrial biomarker,; archiveType changed - was originally Lake sediment (LS),n-alkanoic acid,C28,1,1,Source and intensity,moisture,SH summer,"depends (orbital timescale: More Indian Monsoon moisture-->more enriched. Since 3ka: Indian source has been stable, so amount effect dominates: more rainfall, more intense hydrological cycle -->More depleted)","Complete replacement of the winter Indian monsoon source with a southeasterly/northwesterly source would deplete ?Dwax by about 35?, which is the amplitude of change observed between the mega- droughts interval and the Holocene. / ""Relatively depleted ?Dwax values at Lake Malawi from ~3.1 ka to present likely reflect the modern hydrological controls on ?Dprecip, with source changes constituting a more limited role than the amount effect and overall intensity of the hydrological cycle. """,,soil water,,,,,,,,,,,"Leaf wax dD reflects ""...variations in the ?D of precipitation (?Dprecip) through time in many systems (Hou et al., 2008; Huang et al., 2004). Observational data and isotope-enabled climate models indicate that ?Dprecip reflects the integrated atmospheric history of a water parcel, including source region, transport history, and convective, evaporative, and distillation processes."" / ""The Lake Malawi ?Dwax likely reflects the ?D of precipitation and associated changes in precipitation and vapor transport, not bio- synthetic or temperature effects.""",,positive,,linear,P_isotope,1,annual,"Relatively depleted dDwax values at Lake Malawi from ~3.1 ka to present likely reflect the modern hydrological controls on dDprecip, with source changes constituting a more limited role than the amount effect and overall intensity of the hydrological cycle.",,negative,,,P_amount,2,annual,,,,,,,,,,ET,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11KOMA.html,,
LS11MOES,LS11MOES,,,lake sediment,,"Morellon, Mario , Valero-Garces, Blas , Gonzalez-Samperiz, Penelope , Vegas-Vilarrubia, Teresa , Rubio, Esther , Rieradevall, Maria , Delgado-Huertas, Antonio , Mata, Pilar , Romero, Oscar , Engstrom, Daniel R. , Lopez-Vicente, Manuel , Navas, Ana , Soto, Jesus",2009,10.1007/s10933-009-9346-3,,,,,,,,,,,,,,42.03,0.53,670,Estanya,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,including inwashed catchment carbonate,1,1,,,,,,"The isotopic composition of this calcite [endogenic calcite in macrophyte coatings] is approximately in equilibrium with lake waters,",lake water,,,,,,,,,,,"The isotopic composition of the Triassic limestone bedrock is characterized by relatively low oxygen isotope values (between -4.0 and -6.0%; average d18Ocalcite = -5.3%)...samples from units 6, 5 and 3 show d18Ocalcite values (-7.1% to -3.2%) similar to the isotopic signal of the bedrock (-4.6% to -5.2%), indicating a dominant clastic origin of the carbonate.",,negative,,,P_E,1,,"In the absence of contamination sources [units 1,2 4a and 4b], the two primary factors controlling d18Ocalcite values are moisture balance (precipitation minus evaporation) and the isotopic composition of lake waters (Griffiths et al. 2002)",,negative,,,P_E,2,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11MOES.html,missing integrationTime units. -BK,
LS11NECA,LS11NECA,,,lake sediment,,"Nelson, D. B. , Abbott, M. B. , Steinman, B. , Polissar, P. J. , Stansell, N. D. , Ortiz, J. D. , Rosenmeier, M. F. , Finney, B. P. , Riedel, J.",2011,10.1073/pnas.1009194108,,,,,,,,,,,,,,48.5,-119.6,594,Castor,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,,1,1,precipitation,ENSO/PDO,winter,decrease,"Our results indicate that during the Medieval Climate Anomaly (MCA) (900-1300 AD) the Pacific Northwest experienced exceptional wetness in winter and that during the Little Ice Age (LIA) (1450-1850 AD) conditions were drier, contrasting with hydroclimatic anomalies in the desert Southwest and consistent with climate dynamics related to the El Ni�o Southern Oscillation (ENSO) and the Pacific Decadal Oscillation (PDO).",,lake water,,,,,,,,,,,"Castor Lake water and sediment oxygen isotope values are primarily influenced by catchment water balance variations resulting from precipitation-evaporation forcing; To establish a meteoric water baseline for the Castor Lake record, we mean centered the independently dated (SI Appendix, Table S1) Lime Lake ?18O data and subtracted these variations from the mean centered Castor Lake ?18O values (Figs. 2 and 3) thereby isolating the isotopic influence of hydrologic forcing on the Castor lake-catchment system (8). The resulting ??18O record represents the cumulative isotopic effects of evaporation",,positive,,,P_E,1,winter,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11NECA.html,,
LS11RYKA,LS11RYKA,,,lake sediment,,"Ryves, David B. , Mills, Keely , Bennike, Ole , Brodersen, Klaus Peter , Lamb, Angela L. , Leng, Melanie J. , Russell, James M. , Ssemmanda, Immaculate",2011,10.1016/j.quascirev.2010.11.011,,,,,,,,,,,,,,0.4333,30.28,1260,Kasenda,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,<65um,1,1,,,,,,,lake water,,,,,,,,,"chronology, unknown lake residence time",Years,"a negative excursion in the d18Ocarb profiles suggests reduced evaporative concentration of lake water. Although it is not straightforward to compare carbonate with water d18O values, d18O values are more similar to groundwater (c. 2&; K. Mills & J.M. Russell, unpubl. data), in contrast to current lake water values indicating net evaporation (values between þ2 and þ4&; K. Mills & J.M. Russell, unpubl. data).'",,negative,,,I_E,1,,discussion in relation to other proxies for upper sediments,,negative,low,,catchment disturbance,2,,,,negative,,,T_lake,3,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11RYKA.html,missing integrationTime units. -BK,
LS11TICH01A,LS11TICH,,,lake sediment,,"Tierney, Jessica E. , Russell, James M. , Sinninghe Damst�, Jaap S. , Huang, Yongsong , Verschuren, Dirk",2011,10.1016/j.quascirev.2011.01.017,,,,,,,,,,,,,,-3.3167,37.7,,Lake Challa,,,dD,permil,terrestrial biomarker,; archiveType changed - was originally Lake sediment (LS),n-alkanoic acid,C28,0,1,East African Monsoon strength,,Mean annual (weighted toward OND and MAM),decrease,"We interpret dDwax in the Challa sedimentary record as a proxy the strength of the ?East African Monsoon (EAM)?, in the sense that the monsoon strength is defined by zonal wind speed velocities during the two rainy seasons (OND and MAM).",,soil water,,,,,,,,,,,"Vegetation and humidity effects are negligble, ""Thus, we assume in this study that dDwax represents mean annual dDP."" ... ""Instrumental measurements of the isotopic composition of East African precipitation are correlated with 850 hPa zonal wind speeds in the central Indian Ocean (5 Ne5 S, 60 Ee90 E), with stronger zonal wind speed resulting in more depleted precipitation (Vuille et al., 2005). Isotope-enabled modeling experiments confirm that shifts in zonal wind speed in the Indian Ocean e such as those that might occur during an IOZM event or during a strong Indian summer monsoon e result in isotopically-depleted rainfall throughout East Africa (Vuille et al., 2005).""",,positive,,,P_isotope,1,mean annual (but weighted toward OND and MAM),,,,,,,,,,,,,,,,,,ET,TRUE,http://lipdverse.org/iso2kv0_8_4/LS11TICH.html,,
LS12ANBI,LS12ANBI,,,lake sediment,,"Anderson, Lesleigh",2012,10.1016/j.gloplacha.2012.05.012,,,,,,,,,,,,,,39.8,-107.3,3255,Bison,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,<32um,1,1,Precipitation,ENSO; Pacific ocean?atmosphere dynamics.,winter,decrease,The middle to late Holocene d18O record corresponds with records of El Ni�o Southern Oscillation intensification that supports a teleconnection between Rocky Mountain climate and North Pacific sea-surface temperatures at decade to century time scales.,,lake water,,,,,,5-100,,,chronological,years,"Drought periods (i.e., drier winters and/or a more rain-dominated seasonal precipitation balance) generally correspond with higher calcite d18O values, and vice-versa;although lake-water values are currently observed to change  through the ice-free season from ?16.7? to ?13.5? (n= 10), the late summer values are artificially elevated (inset of Fig. 3.).The lower, early summer values are similar to average weightedprecipitation-?18O, and similar to values inferred from near-surface  calcite-?18O prior to 1953 (see Fig. 3 in Anderson, 2011). It is on this basis that variations in through-flowing Bison Lake water-?18O are interpreted as precipitation-?18O and changes in the ratio of the seasonal precipitation balance between snowfall-dominated ?18O) and rainfall-dominated (higher ?18O).",,positive,,,P_isotope,1,,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS12ANBI.html,,
LS12ANYE,LS12ANYE,,,lake sediment,,"Anderson, Lesleigh",2012,10.1016/j.gloplacha.2012.05.012,,,,,,,,,,,,,,39.7,-107.4,3170,Yellow,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,<32um,1,1,Precipitation,ENSO; Pacific ocean?atmosphere dynamics.,winter,decrease,The middle to late Holocene d18O record corresponds with records of El Ni�o Southern Oscillation intensification that supports a teleconnection between Rocky Mountain climate and North Pacific sea-surface temperatures at decade to century time scales.,,lake water,,,,,,5-100,,,chronological,years,"Drought periods (i.e., drier winters and/or a more rain-dominated seasonal precipitation balance) generally correspond with higher calcite d18O values, and vice-versa;although lake-water values are currently observed to change  through the ice-free season from ?16.7? to ?13.5? (n= 10),  the late summer values are artificially elevated (inset of Fig. 3.).  The lower, early summer values are similar to average weighted  precipitation-?18O, and similar to values inferred from near-surface  calcite-?18O prior to 1953 (see Fig. 3 in Anderson, 2011). It is on  this basis that variations in through-flowing Bison Lake water-?18O are interpreted as precipitation-?18O and changes in the ratio of the seasonal precipitation balance between snowfall-dominated  ?18O) and rainfall-dominated (higher ?18O).",,negative,,,P_E,1,,"Variations in Yellow Lake past lake-water-?18O are interpreted in two ways. When the basin was over-flowing, past lake-water-?18O values are interpreted similarly to  Bison Lake that is in terms of the seasonal balance of precipitation.  When the basin closed, past lake-water-?18O values are interpreted  as secondary effects of summer evaporation: higher lake-water ?18O values reflect more summer evaporation, or less effective moisture  (precipitation?evaporation), whereas lower values reflect less evapo-  ration, or increased effective moisture.","To quantify this effect and to capture century-scale changes, differences between Bison  and Yellow Lake ?18O (??Yel?Bis) were calculated from 11-interval  running averages of calibrated ages that were within age errors  (avg. 7� 25 years..)",,,increase,P_E,2,Summer,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS12ANYE.html,,
LS12GOBA01a,LS12GOBA,,,lake sediment,,"Gouramanis, C. , Dodson, J. , Wilkins, D. , De Deckker, P. , Chase, B.M.",2012,10.1016/j.quascirev.2012.05.007,,,,,,,,,,,,,,-32.001,115.51,0,Barker Swamp,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),ostracod,,1,1,evaporation/precipitation,lake water,,increase,,"Australian ostracods precipitate calcite with approximately an 0.7 permil increase in d18O relative to their source water (Chivas et al., 2002). Large isotopic shifts (up to 8?)  preserved in this record suggest that any intra- or inter-species variability is significantly dampened",lake water,,,,,,,,,,,"The rates of change of enrichment and depletion of both d18O and d13C (with respect to VPDB) are rapid, indicating large and rapid changes in the lake water due to variations in E/P.",,negative,,,P_E,1,,"Increased seasonality (hotter and drier summers, cool wet winters) lead to periods of increased E/P, and increased variability in ostracod ?18O.",,,,,seasonality,2,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS12GOBA.html,missing integrationTime units-BK,
LS12GOKE01a,LS12GOKE,,,lake sediment,,"Gonyo, A. W. , Yu, Zicheng , Bebout, G. E.",2012,10.1007/s10933-012-9603-8,,,,,,,,,,,,,,61.55,-149.2,26,Kepler,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,,1,1,precipitation/circulation,atmospheric circulation; Aleutian Low Strength/position,winter,decrease,"For Kepler Lake,  the LIA period is also interpreted as a period of  enhanced zonal flow due to a weakened and/or  westward AL. We suggest that enhanced zonal flow  would have caused the d18O of the precipitation at  Kepler Lake to shift to more positive values caused by  a decrease in isotopic distillation when the AL was  weakened.","Water samples from Kepler Lake taken during  peak evaporation season   plot very near the GMWL and near local groundwater  values on dD versus d18O plot (Fig. 3), indicating  minimal evaporative enrichment",lake water,,,,,,,,,,,"The Kepler Lake water  samples also plotted near the GMWL and are located  near the intercept of the LEL and GMWL, indicating  that Kepler Lake is relatively insensitive to evaporative  effects (Craig 1961).",,positive,,,P_isotope,1,winter,,,,,,,,,,,,,,,,,"DK: Reject. No clear interpretation. No evidence provided to support the assertion that d18O increases with strengthening Aleutian Low. No evidence provided to refute the alternative explanation that 18O is controlled by evaporation in this closed basin lake. Also, replication between two cores from same lake is poor.",DK,FALSE,http://lipdverse.org/iso2kv0_8_4/LS12GOKE.html,,
LS12GOKE01b,LS12GOKE,,,lake sediment,,"Gonyo, A. W. , Yu, Zicheng , Bebout, G. E.",2012,10.1007/s10933-012-9603-8,,,,,,,,,,,,,,61.55,-149.2,26,Kepler,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,,1,1,precipitation/circulation,atmospheric circulation; Aleutian Low Strength/position,winter,decrease,"For Kepler Lake,  the LIA period is also interpreted as a period of  enhanced zonal flow due to a weakened and/or  westward AL. We suggest that enhanced zonal flow  would have caused the d18O of the precipitation at  Kepler Lake to shift to more positive values caused by  a decrease in isotopic distillation when the AL was  weakened.","Water samples from Kepler Lake taken during  peak evaporation season   plot very near the GMWL and near local groundwater  values on dD versus d18O plot (Fig. 3), indicating  minimal evaporative enrichment",lake water,,,,,,,,,,,"The Kepler Lake water  samples also plotted near the GMWL and are located  near the intercept of the LEL and GMWL, indicating  that Kepler Lake is relatively insensitive to evaporative  effects (Craig 1961).",,positive,,,P_isotope,1,winter,,,,,,,,,,,,,,,,,"DK: Reject. No clear interpretation. No evidence provided to support the assertion that d18O increases with strengthening Aleutian Low. No evidence provided to refute the alternative explanation that 18O is controlled by evaporation in this closed basin lake. Also, replication between two cores from same lake is poor.",DK,FALSE,http://lipdverse.org/iso2kv0_8_4/LS12GOKE.html,,
LS12KENO01a,LS12KENO,,,lake sediment,,"Kemp, Justine , Radke, Lynda C. , Olley, Jon , Juggins, Steve , De Deckker, Patrick",2012,10.1016/j.yqres.2011.09.013,,,,,,,,,,,,,,-36.8,141.8,132,Northwest Jacka Lake,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),ostracod,and some forams,1,1,evaporation / precipitation,lake water,,increase,d18O data not explicitly discussed,,lake water,,,,,,,,,,,Comparison with salinity reconstruction,,negative,,,P_E,1,,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS12KENO.html,,
LS12STLI,LS12STLI,,,lake sediment,,"Steinman, B. A. , Abbott, M. B. , Mann, M. E. , Stansell, N. D. , Finney, B. P.",2012,10.1073/pnas.1201083109,,,,,,,,,,,,,,48.9,-117.3,780,Lime,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,,1,0,precipitation,ENSO/PDO,winter,decrease,"Our results indicate that during the Medieval Climate Anomaly (MCA) (900-1300 AD) the Pacific Northwest experienced exceptional wetness in winter and that during the Little Ice Age (LIA) (1450-1850 AD) conditions were drier, contrasting with hydroclimatic anomalies in the desert Southwest and consistent with climate dynamics related to the El Ni�o Southern Oscillation (ENSO) and the Pacific Decadal Oscillation (PDO).",,lake water,,,,,,,,,,,"Lime Lake d18O values, however, are controlled by the isotopic composition of meteoric water (i.e., rain and snowfall), which is influenced by the origin of atmospheric moisture, air mass trajectory, Rayleigh distillation, and air temperature",,positive,,,P_isotope,1,winter,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS12STLI.html,,
LS12STRE,LS12STRE,,,lake sediment,,"Steinman, B. A. , Abbott, M. B. , Mann, M. E. , Stansell, N. D. , Finney, B. P.",2012,10.1073/pnas.1201083109,,,,,,,,,,,,,,48.8,-118.2,754,Renner,,,d18O,permil,carbonate,; archiveType changed - was originally Lake sediment (LS),bulk,,1,0,precipitation,ENSO/PDO,winter,decrease,"Our results indicate that during the Medieval Climate Anomaly (MCA) (900-1300 AD) the Pacific Northwest experienced exceptional wetness in winter and that during the Little Ice Age (LIA) (1450-1850 AD) conditions were drier, contrasting with hydroclimatic anomalies in the desert Southwest and consistent with climate dynamics related to the El Ni�o Southern Oscillation (ENSO) and the Pacific Decadal Oscillation (PDO).",,lake water,,,,,,,,,,,"We interpret the Renner-Lime Lake ??18O record as a proxy for winter precipitation amounts. Note that the Renner- Lake ??18O dataset was produced by mean centering the two records and subtracting the latter from the former (i.e., the same method used to produce the Castor-Lime Lake ??18O dataset).",,negative,,,P_E,1,winter,,,,,,,,,,,,,,,,,,MJ,TRUE,http://lipdverse.org/iso2kv0_8_4/LS12STRE.html,,
LS12THAY01E,LS12THAY,,,lake sediment,,Thomas,2012,10.?1007/?s10933-012-9584-7,,,,,,,,,,,,,,70.459,-70.086,68,Ayr Lake,,,dD,permil,terrestrial biomarker,; archiveType changed - was originally Lake sediment (LS),n-alkanoic acid,C30,1,1,T,air,summer,positive,The remarkable similarity between d2Hwax and regional temperature indicates that d2Hwax is a useful proxy to reconstruct temper- ature at decadal- to sub-centennial-resolution.,,soil water,,,,,,1-10,"Leaf wax hydrogen isotopes exhibit a surprising amount of variability at the sub-decadal scale (Fig. 6). This high degree of variability indicates that leaf waxes are likely produced, transported and deposited in a relatively short period of time.",10,,years,"The major source of water for plants in the Arctic, where permafrost precludes extensive groundwater systems, is precipitation, either as snowmelt or summer rain (Elberling et al. 2008). Thus, we hypothesize that d2Hwax in the Arctic is likely closely related to d2Hprecip. Leaf wax synthesis occurs during the summer months when plants are neither temper- ature- nor light-limited. The apparent fractionation (e) between leaf waxes and source waters varies with relative humidity (RH) and with potential evapotrans- piration (Sachse et al. 2012). Long-term average growing season (June, July, August) RH at Clyde River is 80% (Environment Canada, 2011). The eleven-month dataset from Silasiutitalik at the head of Clyde Inlet suggests that growing season RH is slightly lower inland, around 75% (Kangiqtugaapik (Clyde River) Weather Station Network, 2011). The n-alkanoic acids synthesized by plants that grow at 70?80% RH have an e of -100 to -120% relative to annual mean precipitation (Hou et al. 2008). The d2Hwax values from Ayr Lake sediments (-240 to -265 %) therefore suggest that source water d2H should range between -140 to -165% (assuming an e of -100%) and -120 to -145% (assuming an e of -120%). These calculated source water d2H values are within the range of measured summer d2Hprecip values for both Pond Inlet and Hall Beach, although the values obtained with the larger e are close to the maximum summer d2Hprecip values for Pond Inlet. We therefore hypothesize that plants in this catchment utilize summer precipitation as their main water source (Fig. 2). Variability in summer d2Hprecip, or utilization of small but varying amounts of winter precipitation, is likely driving variability in d2Hwax at Ayr Lake.",,positive,,linear,P_isotope,1,growing season,"Bottom line: more snowmelt providing source water to plants causes pool of plant source water to be more 2H-depleted. ""The major source of water for plants in the Arctic, where permafrost precludes extensive groundwater systems, is precipitation, either as snowmelt or summer rain (Elberling et al. 2008). Thus, we hypothesize that d2Hwax in the Arctic is likely closely related to d2Hprecip. Leaf wax synthesis occurs during the summer months when plants are neither temper- ature- nor light-limited. The apparent fractionation (e) between leaf waxes and source waters varies with relative humidity (RH) and with potential evapotrans- piration (Sachse et al. 2012). Long-term average growing season (June, July, August) RH at Clyde River is 80% (Environment Canada, 2011). The eleven-month dataset from Silasiutitalik at the head of Clyde Inlet suggests that growing season RH is slightly lower inland, around 75% (Kangiqtugaapik (Clyde River) Weather Station Network, 2011). The n-alkanoic acids synthesized by plants that grow at 70?80% RH have an e of -100 to -120% relative to annual mean precipitation (Hou et al. 2008). The d2Hwax values from Ayr Lake sediments (-240 to -265 %) therefore suggest that source water d2H should range between -140 to -165% (assuming an e of -100%) and -120 to -145% (assuming an e of -120%). These calculated source water d2H values are within the range of measured summer d2Hprecip values for both Pond Inlet and Hall Beach, although the values obtained with the larger e are close to the maximum summer d2Hprecip values for Pond Inlet. We therefore hypothesize that plants in this catchment utilize summer precipitation as their main water source (Fig. 2). Variability in summer d2Hprecip, or utilization of small but varying amounts of winter precipitation, is likely driving variability in d2Hwax at Ayr Lake.""",,negative,,linear,winter snow melting during growing season,2,winter,,,,,,,,,,ET,FALSE,http://lipdverse.org/iso2kv0_8_4/LS12THAY.html,"integrationtime info should be moved to Sensor Integration time columns? Also, check that integration time is 1-10yrs with uncertainty of 10 years? -BK",
